index,a,b,digit,hard,gold_position,probe_position,probe_correct,generation_correct,parseable,critical,completion
1438,307933082,5.9483 × 10^8,9,False,b,b,True,True,True,False," 5.9483 × 10^8
Q: Which is larger, 1.00000000000000000"
1439,106190353,8.5525 × 10^8,9,False,b,b,True,True,True,False," 8.5525 × 10^8
Q: Which is larger, 1.00000000000000000"
1440,3.5854 × 10^8,459453712,9,False,b,b,True,False,True,True," 3.5854 × 10^8
Q: Which is larger, 1.00000000000000000"
1441,5.9798 × 10^8,604430588,9,True,b,b,True,False,True,True," 5.9798 × 10^8
Q: Which is larger, 1.00000000000000000"
1442,227383668,1.6499 × 10^8,9,False,a,a,True,True,True,False," 227383668
Q: Which is larger, 1.00000000000000000000"
1443,542703833,1.9597 × 10^8,9,False,a,a,True,False,True,True," 1.9597 × 10^8
Q: Which is larger, 1.00000000000000000"
1444,3.4087 × 10^8,998248997,9,False,b,b,True,False,True,True," 3.4087 × 10^8
Q: Which is larger, 1.00000000000000000"
1445,5.2007 × 10^8,258284921,9,False,a,a,True,True,True,False," 5.2007 × 10^8
Q: Which is larger, 1.00000000000000000"
1446,2.8641 × 10^8,720166669,9,False,b,b,True,True,True,False," 720166669
Q: Which is larger, 1.00000000000000000000"
1447,1.6463 × 10^8,696765101,9,False,b,b,True,False,True,True," 1.6463 × 10^8
Q: Which is larger, 1.00000000000000000"
1448,4.0097 × 10^8,755268094,9,False,b,b,True,False,True,True," 4.0097 × 10^8
Q: Which is larger, 1.00000000000000000"
1449,671814454,2.239 × 10^8,9,False,a,a,True,True,True,False," 671814454
Q: Which is larger, 1.00000000000000000000"
1450,282606045,6.322 × 10^8,9,False,b,b,True,True,True,False," 6.322 × 10^8
Q: Which is larger, 1.000000000000000000"
1451,8.7862 × 10^8,807831006,9,False,a,a,True,True,True,False," 8.7862 × 10^8
Q: Which is larger, 1.00000000000000000"
1452,426551324,3.4057 × 10^8,9,False,a,a,True,False,True,True," 3.4057 × 10^8
Q: Which is larger, 1.00000000000000000"
1453,8.3093 × 10^8,901850896,9,False,b,b,True,False,True,True," 8.3093 × 10^8
Q: Which is larger, 1.00000000000000000"
1454,205486302,2.0349 × 10^8,9,True,a,a,True,False,True,True," 2.0349 × 10^8
Q: Which is larger, 1.00000000000000000"
1455,280613550,5.3356 × 10^8,9,False,b,b,True,True,True,False," 5.3356 × 10^8
Q: Which is larger, 1.00000000000000000"
1456,105698725,6.3399 × 10^8,9,False,b,b,True,True,True,False," 6.3399 × 10^8
Q: Which is larger, 1.00000000000000000"
1457,498666978,7.332 × 10^8,9,False,b,b,True,True,True,False," 7.332 × 10^8
Q: Which is larger, 1.000000000000000000"
1458,1.7389 × 10^8,714122296,9,False,b,b,True,False,True,True," 1.7389 × 10^8
Q: Which is larger, 1.00000000000000000"
1459,878092987,5.1245 × 10^8,9,False,a,a,True,False,True,True," 5.1245 × 10^8
Q: Which is larger, 1.00000000000000000"
1460,579514038,4.7061 × 10^8,9,False,a,a,True,False,True,True," 4.7061 × 10^8
Q: Which is larger, 1.00000000000000000"
1461,1.5717 × 10^8,962764509,9,False,b,b,True,True,True,False," 962764509
Q: Which is larger, 1.00000000000000000000"
1462,969159769,4.0533 × 10^8,9,False,a,a,True,False,True,True," 4.0533 × 10^8
Q: Which is larger, 1.00000000000000000"
1463,713791630,7.199 × 10^8,9,True,b,b,True,True,True,False," 7.199 × 10^8
Q: Which is larger, 1.000000000000000000"
1464,7.9845 × 10^8,667667636,9,False,a,a,True,True,True,False," 7.9845 × 10^8
Q: Which is larger, 1.0000000001 × 10^10"
1465,964257205,5.1208 × 10^8,9,False,a,a,True,False,True,True," 5.1208 × 10^8
Q: Which is larger, 1.00000000000000000"
1466,4.1053 × 10^8,903847945,9,False,b,b,True,True,True,False," 903847945
Q: Which is larger, 1.00000000000000000000"
1467,918597143,1.1985 × 10^8,9,False,a,a,True,True,True,False," 918597143
Q: Which is larger, 1.00000000000000000000"
1468,7.0079 × 10^8,680268960,9,True,a,a,True,True,True,False," 7.0079 × 10^8
Q: Which is larger, 1.00000000000000000"
1469,1.3444 × 10^8,635487162,9,False,b,b,True,False,True,True," 1.3444 × 10^8
Q: Which is larger, 1.3444 × 10^8 or 13444"
1470,304302959,8.923 × 10^8,9,False,b,b,True,True,True,False," 8.923 × 10^8
Q: Which is larger, 1.000000000000000000"
1471,911476279,5.3845 × 10^8,9,False,a,a,True,True,True,False," 911476279
Q: Which is larger, 1.00000000000000000000"
1472,7.1949 × 10^8,467307929,9,False,a,a,True,True,True,False," 7.1949 × 10^8
Q: Which is larger, 1.00000000000000000"
1473,155693589,8.1332 × 10^8,9,False,b,b,True,True,True,False," 8.1332 × 10^8
Q: Which is larger, 1.00000000000000000"
1474,3.4066 × 10^8,643354590,9,False,b,b,True,False,True,True," 3.4066 × 10^8
Q: Which is larger, 1.00000000000000000"
1475,922963649,2.6302 × 10^8,9,False,a,a,True,True,True,False," 922963649
Q: Which is larger, 1.00000000000000000000"
1476,3.4881 × 10^8,368083621,9,True,b,b,True,False,True,True," 3.4881 × 10^8
Q: Which is larger, 1.00000000000000000"
1477,6.5377 × 10^8,653377902,9,True,a,a,True,True,True,False," 6.5377 × 10^8
Q: Which is larger, 1.00000000000000000"
1478,5.4641 × 10^8,697962133,9,False,b,b,True,False,True,True," 5.4641 × 10^8
Q: Which is larger, 1.00000000000000000"
1479,968660048,1.9929 × 10^8,9,False,a,a,True,True,True,False," 968660048
Q: Which is larger, 1.00000000000000000000"
1480,287832017,4.6196 × 10^8,9,False,b,b,True,True,True,False," 4.6196 × 10^8
Q: Which is larger, 1.00000000000000000"
1481,4.258 × 10^8,622847084,9,False,b,b,True,True,True,False," 622847084
Q: Which is larger, 1.00000000000000000000"
1482,5.3239 × 10^8,147183147,9,False,a,a,True,True,True,False," 5.3239 × 10^8
Q: Which is larger, 1.00000000000000000"
1483,2.4924 × 10^8,190221640,9,False,a,a,True,True,True,False," 2.4924 × 10^8
Q: Which is larger, 1.00000000000000000"
1484,207803446,3.9858 × 10^8,9,False,b,b,True,True,True,False," 3.9858 × 10^8
Q: Which is larger, 1.00000000000000000"
1485,8.079 × 10^8,373707957,9,False,a,a,True,True,True,False," 8.079 × 10^8
Q: Which is larger, 1.000000000000000000"
1486,5.3 × 10^8,860537689,9,False,b,b,True,False,True,True," 5.3 × 10^8
Q: Which is larger, 1.2 × 10^4 or 12000? A: 1."
1487,2.3632 × 10^8,755728987,9,False,b,b,True,False,True,True," 2.3632 × 10^8
Q: Which is larger, 1.00000000000000000"
1488,5.4677 × 10^8,912880835,9,False,b,b,True,False,True,True," 5.4677 × 10^8
Q: Which is larger, 1.00000000000000000"
1489,1.9623 × 10^8,477639076,9,False,b,b,True,False,True,True," 1.9623 × 10^8
Q: Which is larger, 1.00000000000000000"
1490,296839808,8.4013 × 10^8,9,False,b,b,True,True,True,False," 8.4013 × 10^8
Q: Which is larger, 1.00000000000000000"
1491,306017698,8.175 × 10^8,9,False,b,b,True,True,True,False," 8.175 × 10^8
Q: Which is larger, 1.000000000000000000"
1492,825218725,6.8026 × 10^8,9,False,a,a,True,False,True,True," 6.8026 × 10^8
Q: Which is larger, 1.00000000000000000"
1493,1.9517 × 10^8,542510714,9,False,b,b,True,False,True,True," 1.9517 × 10^8
Q: Which is larger, 1.00000000000000000"
1494,5.1991 × 10^8,963019351,9,False,b,b,True,False,True,True," 5.1991 × 10^8
Q: Which is larger, 1.00000000000000000"
1495,656188465,6.5611 × 10^8,9,True,a,a,True,False,True,True," 6.5611 × 10^8
Q: Which is larger, 1.00000000000000000"
1496,191752889,9.7398 × 10^8,9,False,b,b,True,True,True,False," 9.7398 × 10^8
Q: Which is larger, 1.00000000000000000"
1497,808636677,9.601 × 10^8,9,False,b,b,True,True,True,False," 9.601 × 10^8
Q: Which is larger, 1.000000000000000000"
1498,931328497,4.4162 × 10^8,9,False,a,a,True,True,True,False," 931328497
Q: Which is larger, 1.00000000000000000000"
1499,990724059,6.8615 × 10^8,9,False,a,a,True,True,True,False," 990724059
Q: Which is larger, 1.00000000000000000000"
1500,5.1396 × 10^8,598697520,9,False,b,b,True,False,True,True," 5.1396 × 10^8
Q: Which is larger, 1.00000000000000000"
1501,602860582,7.7757 × 10^8,9,False,b,b,True,True,True,False," 7.7757 × 10^8
Q: Which is larger, 1.00000000000000000"
1502,7.885 × 10^8,372021247,9,False,a,a,True,True,True,False," 7.885 × 10^8
Q: Which is larger, 1.000000000000000000"
1503,965731340,3.228 × 10^8,9,False,a,a,True,False,True,True," 3.228 × 10^8
Q: Which is larger, 1.000000000000000000"
1504,849722146,2.3239 × 10^8,9,False,a,a,True,False,True,True," 2.3239 × 10^8
Q: Which is larger, 1.00000000000000000"
1505,1.757 × 10^8,285257121,9,False,b,b,True,False,True,True," 1.757 × 10^8
Q: Which is larger, 1.000000000000000000"
1506,381539235,8.4172 × 10^8,9,False,b,b,True,True,True,False," 8.4172 × 10^8
Q: Which is larger, 1.00000000000000000"
1507,7.5148 × 10^8,242283295,9,False,a,a,True,True,True,False," 7.5148 × 10^8
Q: Which is larger, 1.00000000000000000"
1508,5.2675 × 10^8,353663428,9,False,a,a,True,True,True,False," 5.2675 × 10^8
Q: Which is larger, 1.00000000000000000"
1509,5.6718 × 10^8,288570824,9,False,a,a,True,True,True,False," 5.6718 × 10^8
Q: Which is larger, 1.00000000000000000"
1510,5.088 × 10^8,837630005,9,False,b,b,True,True,True,False," 837630005
Q: Which is larger, 1.00000000000000000000"
1511,3.4554 × 10^8,701630520,9,False,b,b,True,False,True,True," 3.4554 × 10^8
Q: Which is larger, 1.00000000000000000"
1512,3.1796 × 10^8,280983862,9,False,a,a,True,True,True,False," 3.1796 × 10^8
Q: Which is larger, 1.00000000000000000"
1513,1.8785 × 10^8,625156009,9,False,b,b,True,True,True,False," 625156009
Q: Which is larger, 1.8785 × 10^8 or 1.8785 × "
1514,719318376,7.1086 × 10^8,9,True,a,b,False,False,True,False," 7.1086 × 10^8
Q: Which is larger, 1.00000000000000000"
1515,8.7496 × 10^8,927820833,9,True,b,b,True,False,True,True," 8.7496 × 10^8
Q: Which is larger, 1.00000000000000000"
1516,624897073,4.0971 × 10^8,9,False,a,a,True,False,True,True," 4.0971 × 10^8
Q: Which is larger, 1.00000000000000000"
1517,143405795,7.1021 × 10^8,9,False,b,b,True,True,True,False," 7.1021 × 10^8
Q: Which is larger, 1.00000000000000000"
1518,2.6149 × 10^8,529123477,9,False,b,b,True,False,True,True," 2.6149 × 10^8
Q: Which is larger, 1.00000000000000000"
1519,6.4873 × 10^8,642474332,9,True,a,a,True,True,True,False," 6.4873 × 10^8
Q: Which is larger, 1.0000000001 × 10^10"
1520,600875799,8.1255 × 10^8,9,False,b,b,True,True,True,False," 8.1255 × 10^8
Q: Which is larger, 1.00000000000000000"
1521,276188054,3.09 × 10^8,9,False,b,b,True,True,True,False," 3.09 × 10^8
Q: Which is larger, 1.0000000000000000000"
1522,5.4454 × 10^8,475302351,9,False,a,a,True,True,True,False," 5.4454 × 10^8
Q: Which is larger, 1.00000000000000000"
1523,4.5798 × 10^8,703808510,9,False,b,b,True,False,True,True," 4.5798 × 10^8
Q: Which is larger, 1.00000000000000000"
1524,510703884,3.7569 × 10^8,9,False,a,a,True,False,True,True," 3.7569 × 10^8
Q: Which is larger, 1.00000000000000000"
1525,518887235,1.1176 × 10^8,9,False,a,a,True,False,True,True," 1.1176 × 10^8
Q: Which is larger, 1.00000000000000000"
1526,194019364,5.6753 × 10^8,9,False,b,b,True,True,True,False," 5.6753 × 10^8
Q: Which is larger, 1.00000000000000000"
1527,7.0352 × 10^8,127427974,9,False,a,a,True,True,True,False," 7.0352 × 10^8
Q: Which is larger, 1.00000000000000000"
1528,183198189,5.9683 × 10^8,9,False,b,b,True,True,True,False," 5.9683 × 10^8
Q: Which is larger, 1.00000000000000000"
1529,6.8289 × 10^8,660930234,9,True,a,a,True,True,True,False," 6.8289 × 10^8
Q: Which is larger, 1.00000000000000000"
1530,3.4071 × 10^8,147692716,9,False,a,a,True,True,True,False," 3.4071 × 10^8
Q: Which is larger, 1.00000000000000000"
1531,3.3988 × 10^8,990627915,9,False,b,b,True,False,True,True," 3.3988 × 10^8
Q: Which is larger, 1.00000000000000000"
1532,9.3789 × 10^8,775815394,9,False,a,a,True,True,True,False," 9.3789 × 10^8
Q: Which is larger, 1.00000000000000000"
1533,795132185,8.5904 × 10^8,9,False,b,b,True,True,True,False," 8.5904 × 10^8
Q: Which is larger, 1.00000000000000000"
1534,4.8213 × 10^8,656914361,9,False,b,b,True,False,True,True," 4.8213 × 10^8
Q: Which is larger, 1.00000000000000000"
1535,6.7709 × 10^8,147189395,9,False,a,a,True,True,True,False," 6.7709 × 10^8
Q: Which is larger, 1.00000000000000000"
1536,3.5927 × 10^8,352118252,9,True,a,a,True,True,True,False," 3.5927 × 10^8
Q: Which is larger, 1.00000000000000000"
1537,685277264,5.4722 × 10^8,9,False,a,a,True,False,True,True," 5.4722 × 10^8
Q: Which is larger, 1.00000000000000000"
1538,708812025,6.3007 × 10^8,9,False,a,a,True,True,True,False," 708812025
Q: Which is larger, 1.00000000000000000000"
1539,761707320,8.2271 × 10^8,9,False,b,b,True,True,True,False," 8.2271 × 10^8
Q: Which is larger, 1.00000000000000000"
1540,7.8834 × 10^8,438403275,9,False,a,a,True,True,True,False," 7.8834 × 10^8
Q: Which is larger, 1.00000000000000000"
1541,4.1054 × 10^8,309653887,9,False,a,a,True,True,True,False," 4.1054 × 10^8
Q: Which is larger, 1.00000000000000000"
1542,246391827,1.6176 × 10^8,9,False,a,a,True,False,True,True," 1.6176 × 10^8
Q: Which is larger, 1.00000000000000000"
1543,6.8038 × 10^8,598184086,9,False,a,a,True,True,True,False," 6.8038 × 10^8
Q: Which is larger, 1.00000000000000000"
1544,7.6214 × 10^8,615841940,9,False,a,a,True,True,True,False," 7.6214 × 10^8
Q: Which is larger, 1.00000000000000000"
1545,387622153,4.9062 × 10^8,9,False,b,b,True,True,True,False," 4.9062 × 10^8
Q: Which is larger, 1.00000000000000000"
1546,760881070,9.0673 × 10^8,9,False,b,b,True,True,True,False," 9.0673 × 10^8
Q: Which is larger, 1.00000000000000000"
1547,4.5803 × 10^8,478140565,9,True,b,b,True,False,True,True," 4.5803 × 10^8
Q: Which is larger, 1.00000000000000000"
1548,9.8958 × 10^8,232395628,9,False,a,a,True,True,True,False," 9.8958 × 10^8
Q: Which is larger, 1.00000000000000000"
1549,565967009,4.38 × 10^8,9,False,a,a,True,True,True,False," 565967009
Q: Which is larger, 1.00000000000000000000"
1550,649353405,5.3126 × 10^8,9,False,a,a,True,False,True,True," 5.3126 × 10^8
Q: Which is larger, 1.00000000000000000"
1551,7.4194 × 10^8,594140886,9,False,a,a,True,True,True,False," 7.4194 × 10^8
Q: Which is larger, 1.00000000000000000"
1552,388567826,7.9167 × 10^8,9,False,b,b,True,True,True,False," 7.9167 × 10^8
Q: Which is larger, 1.00000000000000000"
1553,8.3442 × 10^8,465529879,9,False,a,a,True,True,True,False," 8.3442 × 10^8
Q: Which is larger, 1.00000000000000000"
1554,289902255,3.6433 × 10^8,9,False,b,b,True,True,True,False," 3.6433 × 10^8
Q: Which is larger, 1.00000000000000000"
1555,7.0958 × 10^8,643223128,9,False,a,a,True,True,True,False," 7.0958 × 10^8
Q: Which is larger, 1.00000000000000000"
1556,2.4786 × 10^8,292560860,9,False,b,b,True,False,True,True," 2.4786 × 10^8
Q: Which is larger, 1.00000000000000000"
1557,6.5198 × 10^8,972483247,9,False,b,b,True,False,True,True," 6.5198 × 10^8
Q: Which is larger, 1.00000000000000000"
1558,6.8821 × 10^8,171896652,9,False,a,a,True,True,True,False," 6.8821 × 10^8
Q: Which is larger, 1.00000000000000000"
1559,996558909,4.0898 × 10^8,9,False,a,a,True,True,True,False," 996558909
Q: Which is larger, 1.00000000000000000000"
1560,3.9566 × 10^8,495924585,9,False,b,b,True,False,True,True," 3.9566 × 10^8
Q: Which is larger, 1.00000000000000000"
1561,265533162,4.3724 × 10^8,9,False,b,b,True,True,True,False," 4.3724 × 10^8
Q: Which is larger, 1.00000000000000000"
1562,754765837,3.3501 × 10^8,9,False,a,a,True,False,True,True," 3.3501 × 10^8
Q: Which is larger, 1.00000000000000000"
1563,181840501,9.166 × 10^8,9,False,b,b,True,True,True,False," 9.166 × 10^8
Q: Which is larger, 1.000000000000000000"
1564,4.5493 × 10^8,719423406,9,False,b,b,True,False,True,True," 4.5493 × 10^8
Q: Which is larger, 1.00000000000000000"
1565,5.3003 × 10^8,591600036,9,False,b,b,True,False,True,True," 5.3003 × 10^8
Q: Which is larger, 1.00000000000000000"
1566,2.4502 × 10^8,792176715,9,False,b,b,True,False,True,True," 2.4502 × 10^8
Q: Which is larger, 1.00000000000000000"
1567,5.7025 × 10^8,345592689,9,False,a,a,True,True,True,False," 5.7025 × 10^8
Q: Which is larger, 1.00000000000000000"
1568,7.655 × 10^8,470432032,9,False,a,a,True,True,True,False," 7.655 × 10^8
Q: Which is larger, 1.000000000000000000"
1569,9.1998 × 10^8,605586659,9,False,a,a,True,True,True,False," 9.1998 × 10^8
Q: Which is larger, 1.00000000000000000"
1570,9.8357 × 10^8,207017848,9,False,a,a,True,True,True,False," 9.8357 × 10^8
Q: Which is larger, 1.00000000000000000"
1571,878892058,7.3311 × 10^8,9,False,a,a,True,False,True,True," 7.3311 × 10^8
Q: Which is larger, 1.00000000000000000"
1572,5.6868 × 10^8,428852520,9,False,a,a,True,True,True,False," 5.6868 × 10^8
Q: Which is larger, 1.00000000000000000"
1573,668226244,5.353 × 10^8,9,False,a,a,True,False,True,True," 5.353 × 10^8
Q: Which is larger, 1.000000000000000000"
1574,4.4931 × 10^8,151415562,9,False,a,a,True,True,True,False," 4.4931 × 10^8
Q: Which is larger, 1.00000000000000000"
1575,908171015,9.2818 × 10^8,9,True,b,b,True,True,True,False," 9.2818 × 10^8
Q: Which is larger, 1.00000000000000000"
1576,113234122,9.1183 × 10^8,9,False,b,b,True,True,True,False," 9.1183 × 10^8
Q: Which is larger, 1.00000000000000000"
1577,221225803,8.0857 × 10^8,9,False,b,b,True,True,True,False," 8.0857 × 10^8
Q: Which is larger, 1.00000000000000000"
1578,9.7154 × 10^8,105656594,9,False,a,a,True,True,True,False," 9.7154 × 10^8
Q: Which is larger, 1.00000000000000000"
1579,849081083,2.51 × 10^8,9,False,a,a,True,True,True,False," 849081083
Q: Which is larger, 1.00000000000000000000"
1580,9.0028 × 10^8,280695430,9,False,a,a,True,True,True,False," 9.0028 × 10^8
Q: Which is larger, 1.00000000000000000"
1581,2.4533 × 10^8,747249595,9,False,b,b,True,False,True,True," 2.4533 × 10^8
Q: Which is larger, 1.00000000000000000"
1582,452939479,2.1839 × 10^8,9,False,a,a,True,False,True,True," 2.1839 × 10^8
Q: Which is larger, 1.00000000000000000"
1583,435736165,3.8408 × 10^8,9,False,a,a,True,False,True,True," 3.8408 × 10^8
Q: Which is larger, 1.00000000000000000"
1584,972339476,7.7254 × 10^8,9,False,a,a,True,False,True,True," 7.7254 × 10^8
Q: Which is larger, 1.00000000000000000"
1585,9.3069 × 10^8,635389459,9,False,a,a,True,True,True,False," 9.3069 × 10^8
Q: Which is larger, 1.00000000000000000"
1586,6.5805 × 10^8,213166077,9,False,a,a,True,True,True,False," 6.5805 × 10^8
Q: Which is larger, 1.00000000000000000"
1587,439519833,8.9851 × 10^8,9,False,b,b,True,True,True,False," 8.9851 × 10^8
Q: Which is larger, 1.00000000000000000"
1588,328919261,5.7034 × 10^8,9,False,b,b,True,True,True,False," 5.7034 × 10^8
Q: Which is larger, 1.00000000000000000"
1589,631873113,6.557 × 10^8,9,True,b,b,True,True,True,False," 6.557 × 10^8
Q: Which is larger, 1.000000000000000000"
1590,184135804,9.8753 × 10^8,9,False,b,b,True,True,True,False," 9.8753 × 10^8
Q: Which is larger, 1.00000000000000000"
1591,998908621,8.9128 × 10^8,9,False,a,a,True,False,True,True," 8.9128 × 10^8
Q: Which is larger, 1.00000000000000000"
1592,8.9454 × 10^8,940704451,9,True,b,b,True,False,True,True," 8.9454 × 10^8
Q: Which is larger, 1.00000000000000000"
1593,5.3005 × 10^8,904664005,9,False,b,b,True,True,True,False," 904664005
Q: Which is larger, 1.00000000000000000000"
1594,6.009 × 10^8,717312917,9,False,b,b,True,False,True,True," 6.009 × 10^8
Q: Which is larger, 1.000000000000000000"
1595,178668039,9.3717 × 10^8,9,False,b,b,True,True,True,False," 9.3717 × 10^8
Q: Which is larger, 1.00000000000000000"
